,Unnamed: 0,Created_At,Tweets,Case_Folding,Clean_Data,sentiment,label
76,1381,2021-10-23 01:23:50+00:00,Jog rata2 penghasilan driver shopeefood berapa ya sehari,jog rata2 penghasilan driver shopeefood berapa ya sehari,jog penghasilan driver shopeefood sehari,3,positif
77,1382,2021-10-23 00:54:12+00:00,"Jiakh, shopeefood dah ada akhirnya","jiakh, shopeefood dah ada akhirnya",jiakh shopeefood deh,0,netral
78,1383,2021-10-23 00:11:31+00:00,"Nasib baik Erna kabo tentang ShopeeFood. Setidaknya boleh klaim penghantaran percuma, jadi aku cuma bayar harga makanan jelah. Kalau takdo baucer, aku rela makan makanan kafe.","nasib baik erna kabo tentang shopeefood. setidaknya boleh klaim penghantaran percuma, jadi aku cuma bayar harga makanan jelah. kalau takdo baucer, aku rela makan makanan kafe.",nasib erna kabo shopeefood klaim penghantaran bayar harga makanan jelah takdo baucer rela makan makanan kafe,12,positif
79,1384,2021-10-23 00:09:50+00:00,"Jangan lupa Klaim Vocher ShopeeFood km 😗

https://t.co/tCA2ilgUvH","jangan lupa klaim vocher shopeefood km 😗

https://t.co/tca2ilguvh",lupa klaim vocher shopeefood,1,positif
80,1385,2021-10-22 22:55:59+00:00,"lunas ya, dicoba aja kalo bisa ya rejeki kalo ga bisa ya shopeefood aja😂✌ https://t.co/aQxkPD0Jze","lunas ya, dicoba aja kalo bisa ya rejeki kalo ga bisa ya shopeefood aja😂✌ https://t.co/aqxkpd0jze",lunas dicoba rezeki ga shopeefood,5,positif
81,1386,2021-10-22 21:10:15+00:00,"Shopeefood parah sih ini emang, baru kali ini beli mekdi harganya turun jauh dari harga aslinya","shopeefood parah sih ini emang, baru kali ini beli mekdi harganya turun jauh dari harga aslinya",shopeefood parah sih beli mekdi harganya turun harga aslinya,6,positif
82,1387,2021-10-22 21:08:29+00:00,"Rencana kirim makanan pake shopeefood, eh ketiduran :(
Astagaaa antara mo ngakak sm gaenak kan janji mo pesenin makan. Bisa2 nya ketidurannn wkwk 🤣🤣🤣","rencana kirim makanan pake shopeefood, eh ketiduran :(
astagaaa antara mo ngakak sm gaenak kan janji mo pesenin makan. bisa2 nya ketidurannn wkwk 🤣🤣🤣",rencana kirim makanan pakai shopeefood eh ketiduran astagaaa tertawa gaenak kan janji pesenin makan nya ketidurannn wkwk,7,positif
83,1388,2021-10-22 20:05:35+00:00,"@jogmfs Order shopeefood warmindo elephant nder, aku lgi ngalong disini, kali aja nyantol, mayan bantu tutup poin","@jogmfs order shopeefood warmindo elephant nder, aku lgi ngalong disini, kali aja nyantol, mayan bantu tutup poin",order shopeefood warmindo elephant nder ngalong disini nyantol mayan bantu tutup poin,3,positif
84,1389,2021-10-22 19:24:49+00:00,@uniquerls @sicutgeulis @shopeefood_id Bakal ada di bulan november / desember kak ditunggu aja,@uniquerls @sicutgeulis @shopeefood_id bakal ada di bulan november / desember kak ditunggu aja,id november desember kak ditunggu,2,positif
85,1390,2021-10-22 18:56:39+00:00,"ada voucher shopeefood juga
disc 50% max 18k 
disc 30% max 18k
udah sama vc gratis ongkirnya
fee 5k ya btw soalnya 2 vc yg dipake
vc shopeefood 
#zonauang #zonajajan #zonaba https://t.co/UPUv5ZNT1G","ada voucher shopeefood juga
disc 50% max 18k 
disc 30% max 18k
udah sama vc gratis ongkirnya
fee 5k ya btw soalnya 2 vc yg dipake
vc shopeefood 
#zonauang #zonajajan #zonaba https://t.co/upuv5znt1g",voucher shopeefood disc max disc max vc gratis ongkirnya fee ngomong-ngomong vc dipake vc shopeefood,7,positif
86,1391,2021-10-22 17:09:33+00:00,"Apaka warung q harus kaya gini? 😂 
Udah nebak orderan pake nama cust krna driver pake jas gojek, ternyata dia ambil orderan shopeefood https://t.co/eMQ1D0fn8K","apaka warung q harus kaya gini? 😂 
udah nebak orderan pake nama cust krna driver pake jas gojek, ternyata dia ambil orderan shopeefood https://t.co/emq1d0fn8k",apaka warung q kaya gini nebak orderan pakai nama cust krna driver pakai jas gojek ambil orderan shopeefood,-3,negatif
87,1392,2021-10-22 17:03:08+00:00,"@deakrn_ @sbyfess Ndang dibuka shopeefood e wes awe awe
Scroll sejam sek trs keturon 👍","@deakrn_ @sbyfess ndang dibuka shopeefood e wes awe awe
scroll sejam sek trs keturon 👍",ndang dibuka shopeefood e wes awe awe scroll sejam sek keturon,3,positif
88,1393,2021-10-22 16:57:05+00:00,"@ShopeeID @ShopeeCare hoee admin, ini kenapa deh kok akun aku tiba tiba dibatasi??? Padahal terakhir cuma pesen shopeefood. Gimanaaa nih bisa balik gaaa????","@shopeeid @shopeecare hoee admin, ini kenapa deh kok akun aku tiba tiba dibatasi??? padahal terakhir cuma pesen shopeefood. gimanaaa nih bisa balik gaaa????",hoee admin deh akun dibatasi pesen shopeefood gimanaaa gaaa,-3,negatif
89,1394,2021-10-22 16:42:25+00:00,@orenjigurin Akhirnya pake shopeefood☺️☺️☺️,@orenjigurin akhirnya pake shopeefood☺️☺️☺️,pakai shopeefood,0,netral
90,1395,2021-10-22 16:19:06+00:00,Terimakasih kepada bapak gofood grabfood shopeefood yang selalu menyelamatkan malam hariku rispekkk,terimakasih kepada bapak gofood grabfood shopeefood yang selalu menyelamatkan malam hariku rispekkk,terimakasih gofood grabfood shopeefood menyelamatkan malam hariku rispekkk,9,positif
91,1396,2021-10-22 16:16:42+00:00,Gofood gue drtd magrib ga dapet2 driver. Apa udah beralih ke shopeefood semua ya,gofood gue drtd magrib ga dapet2 driver. apa udah beralih ke shopeefood semua ya,gofood dari tadi magrib ga driver beralih shopeefood,-6,negatif
92,1397,2021-10-22 15:47:54+00:00,@hahh_ai @shopeefood_id Ga pernah punya saldo shpepay😭,@hahh_ai @shopeefood_id ga pernah punya saldo shpepay😭,ai id ga saldo shpepay,-2,negatif
93,1398,2021-10-22 14:56:56+00:00,"#DriverStory 
Iseng2 daftar aplikasi belanja makanan secara online alias #Shopeefood. 
Lupa daftar sejak kapan. Sepertinya waktu daftar merchant #ShopeeFood juga, sejak Juli dan baru dipanggil kmrn 10/10
Bayar untuk jaket, helm dan tas 450k","#driverstory 
iseng2 daftar aplikasi belanja makanan secara online alias #shopeefood. 
lupa daftar sejak kapan. sepertinya waktu daftar merchant #shopeefood juga, sejak juli dan baru dipanggil kmrn 10/10
bayar untuk jaket, helm dan tas 450k",iseng daftar aplikasi belanja makanan online alias lupa daftar daftar merchant juli dipanggil bayar jaket helm tas,2,positif
94,1399,2021-10-22 14:44:07+00:00,"How can it happen, pesen shopeefood dan ternyata drivernya temen sendiri. Untung mesennya bukan buat diri sendiri :)","how can it happen, pesen shopeefood dan ternyata drivernya temen sendiri. untung mesennya bukan buat diri sendiri :)",how it happen pesen shopeefood drivernya teman untung mesennya bukan,3,positif
95,1400,2021-10-22 14:28:35+00:00,Yang bikin males jajan via shopeefood tuh karena banyak biaya ga terduganya. Belum include uang parkir driver dan tips https://t.co/I4ICO0pKHu,yang bikin males jajan via shopeefood tuh karena banyak biaya ga terduganya. belum include uang parkir driver dan tips https://t.co/i4ico0pkhu,bikin males jajan via shopeefood tuh biaya ga terduganya include uang parkir driver tips,-2,negatif
96,1401,2021-10-22 14:20:09+00:00,@tanyaindeca lagi asik banget yee shopeefood,@tanyaindeca lagi asik banget yee shopeefood,asik banget yee shopeefood,5,positif
97,1402,2021-10-22 14:15:18+00:00,Suka iri sama orang yang bisa grabfood gofood atau shopeefood lihat lah betapa jauhnya rumah aku dari kota🥲 https://t.co/Ye1lGykO5i,suka iri sama orang yang bisa grabfood gofood atau shopeefood lihat lah betapa jauhnya rumah aku dari kota🥲 https://t.co/ye1lgyko5i,suka iri grabfood gofood shopeefood lihat betapa jauhnya rumah kota,4,positif
98,1403,2021-10-22 14:14:17+00:00,Hampir aja shopeefood salad lalu tiba-tiba inget tadi siang udah chatime 😭😭😭 pulang kerja sampai rumah ada croissant 1 box isi 9 juga udah disikat 3 😭😭😭 laper mulu ih heran,hampir aja shopeefood salad lalu tiba-tiba inget tadi siang udah chatime 😭😭😭 pulang kerja sampai rumah ada croissant 1 box isi 9 juga udah disikat 3 😭😭😭 laper mulu ih heran,hampir shopeefood salad tibatiba inget siang chatime pulang kerja rumah croissant box isi disikat laper melulu ih heran,5,positif
99,1404,2021-10-22 14:01:46+00:00,@vidi2791 Mayan sih tp tadi emang laper terus sekalian beli 2 biar dapet potongan shopeefood wkwkwk,@vidi2791 mayan sih tp tadi emang laper terus sekalian beli 2 biar dapet potongan shopeefood wkwkwk,mayan sih laper beli biar potongan shopeefood wkwkwk,1,positif
100,1405,2021-10-22 14:00:11+00:00,"yg mau dibeli pulsa, knp malah jd pesen shopeefood...","yg mau dibeli pulsa, knp malah jd pesen shopeefood...",dibeli pulsa pesen shopeefood,-1,negatif
101,1406,2021-10-22 13:57:17+00:00,"Ya allah w bercita2 bawa keluarga liburan ke bali, tapi pesen makan aja mikirnya setengah mati🥴 bandingin harga grabfood,shopeefood ama gofood ampe puyeng🥲","ya allah w bercita2 bawa keluarga liburan ke bali, tapi pesen makan aja mikirnya setengah mati🥴 bandingin harga grabfood,shopeefood ama gofood ampe puyeng🥲",allah w bercita bawa keluarga liburan bali pesen makan mikirnya mati bandingin harga grabfoodshopeefood gofood ampe puyeng,17,positif
102,1407,2021-10-22 13:45:30+00:00,Dapat order piktif 😢😢 #ShopeeFood https://t.co/HBspUNQ8UN,dapat order piktif 😢😢 #shopeefood https://t.co/hbspunq8un,order piktif,0,netral
103,1408,2021-10-22 13:29:55+00:00,"SATGAS SHOPEE... SATUAN GARPU SENDOK... 
#shopeefood
#ojol
#nyopee
#food https://t.co/JoOUo3jcMA","satgas shopee... satuan garpu sendok... 
#shopeefood
#ojol
#nyopee
#food https://t.co/joouo3jcma",satgas shopee satuan garpu sendok,3,positif
104,1409,2021-10-22 12:59:57+00:00,Shopeefood sekarang naik sepeda uyy 🤣✌ https://t.co/GPAV6HQD78,shopeefood sekarang naik sepeda uyy 🤣✌ https://t.co/gpav6hqd78,shopeefood sepeda uyy,0,netral
105,1410,2021-10-22 12:55:34+00:00,beli apa ya di shopeefood,beli apa ya di shopeefood,beli shopeefood,2,positif
106,1411,2021-10-22 12:50:48+00:00,parenting guide by shopeefood no acapkali dan ita itu https://t.co/HTamXA0vxI,parenting guide by shopeefood no acapkali dan ita itu https://t.co/htamxa0vxi,parenting guide by shopeefood acapkali ita,0,netral
107,1412,2021-10-22 12:47:41+00:00,Kenap kalo tiap order shopeefood drivernya gemes gini 😊 sehat terus mbaknya yaa https://t.co/XrdocWWUrq,kenap kalo tiap order shopeefood drivernya gemes gini 😊 sehat terus mbaknya yaa https://t.co/xrdocwwurq,kenap order shopeefood drivernya gemes gini sehat mbaknya yaa,2,positif
108,1413,2021-10-22 12:46:54+00:00,@acut11x @deyyins88 Lucu banget ah…sistemnya belom sempurna kali tuh… emang sih aku nya budak shopeefood banget,@acut11x @deyyins88 lucu banget ah…sistemnya belom sempurna kali tuh… emang sih aku nya budak shopeefood banget,lucu banget ahsistemnya sempurna tuh sih nya budak shopeefood banget,12,positif
109,1414,2021-10-22 12:40:28+00:00,"Serem gaksi kalo doa lu dikabulin instantly? Jadi gue habis pesen di shopeefood. Terus gak lama kemudian tiba2 ujan deres dan posisi abangnya udah otw. Terus gue berdoa, ngucapin berkali-kali ujanya stop dulu. Kasian abangnya 😭 ntar kalo abangnya udah baling, boleh ujan lagi","serem gaksi kalo doa lu dikabulin instantly? jadi gue habis pesen di shopeefood. terus gak lama kemudian tiba2 ujan deres dan posisi abangnya udah otw. terus gue berdoa, ngucapin berkali-kali ujanya stop dulu. kasian abangnya 😭 ntar kalo abangnya udah baling, boleh ujan lagi","serem gaksi doa dikabulin instantly habis pesen shopeefood tidak ujan deres posisi abangnya on the way, sedang di jalan berdoa ngucapin berkalikali ujanya stop kasian abangnya abangnya baling ujan",7,positif
110,1415,2021-10-22 12:30:57+00:00,@vynenitsuga @deyyins88 EHHH IYA SAMAA AKU JG GRGR PK PROMO SHOPEEFOOD WKWKWKWK,@vynenitsuga @deyyins88 ehhh iya samaa aku jg grgr pk promo shopeefood wkwkwkwk,ehhh samaa grgr penjahat kelamin promo shopeefood wkwkwkwk,-4,negatif
111,1416,2021-10-22 12:25:27+00:00,@acut11x @vynenitsuga @ShopeeCare pelanggarannya karena pake promo shopeefood? Lah aneh bgt guna nya promo bisa di klik apa dong kalau ternyata waktu makai bikin akun kebatasi,@acut11x @vynenitsuga @shopeecare pelanggarannya karena pake promo shopeefood? lah aneh bgt guna nya promo bisa di klik apa dong kalau ternyata waktu makai bikin akun kebatasi,pelanggarannya pakai promo shopeefood aneh banget nya promo klik makai bikin akun kebatasi,8,positif
112,1417,2021-10-22 12:20:21+00:00,pak shopeefood sampean kok lucu🤣 https://t.co/nIKLywI7rb,pak shopeefood sampean kok lucu🤣 https://t.co/niklywi7rb,shopeefood sampean lucu,-1,negatif
113,1418,2021-10-22 12:17:12+00:00,"Jog

Mas mbak, ada yg driver shopeefood? aku mau tanya"", kalau boleh like atau rep nanti ku ketuk dm, terimakasih.","jog

mas mbak, ada yg driver shopeefood? aku mau tanya"", kalau boleh like atau rep nanti ku ketuk dm, terimakasih.",jog mas mbak driver shopeefood like rep ku ketuk dm terimakasih,5,positif
114,1419,2021-10-22 12:16:10+00:00,"5. Ayam bakar paijo

ini ayam bakarnya enakkkk, bumbunya meresap smpe ketulang, sambelnya jg enakkkk, lembut ayamnya dan potongannya gede2 harganya cm 18rb, bisa gofud shopeefood dan grabfood.","5. ayam bakar paijo

ini ayam bakarnya enakkkk, bumbunya meresap smpe ketulang, sambelnya jg enakkkk, lembut ayamnya dan potongannya gede2 harganya cm 18rb, bisa gofud shopeefood dan grabfood.",ayam bakar paijo ayam bakarnya enakkkk bumbunya meresap smpe ketulang sambelnya enakkkk lembut ayamnya potongannya gede harganya rb gofud shopeefood grabfood,15,positif
115,1420,2021-10-22 12:16:01+00:00,Belum aktif sih tapi gilak iam proud of myself!! Keren bgt pake jaket oren begini???? Bahkan ibuku bangga anaknya jadi driver shopeefood😝🥺❤️❤️❤️❤️ https://t.co/kexwQkawhY,belum aktif sih tapi gilak iam proud of myself!! keren bgt pake jaket oren begini???? bahkan ibuku bangga anaknya jadi driver shopeefood😝🥺❤️❤️❤️❤️ https://t.co/kexwqkawhy,aktif sih gilak iam proud of myself keren banget pakai jaket oren ibuku bangga anaknya driver shopeefood,4,positif
116,1421,2021-10-22 12:13:21+00:00,@darjofess Gofood shopeefood seng biasanya tak pke grabfood pelit ambek aku diskone gk enak,@darjofess gofood shopeefood seng biasanya tak pke grabfood pelit ambek aku diskone gk enak,gofood shopeefood seng tidak pke grabfood pelit ambek diskone gk enak,-1,negatif
117,1422,2021-10-22 12:09:24+00:00,@shopeefood_id gimana mau nunggu abang shopeefood kalo belom gajian xixixii,@shopeefood_id gimana mau nunggu abang shopeefood kalo belom gajian xixixii,id nunggu abang shopeefood gajian xixixii,1,positif
118,1423,2021-10-22 12:03:30+00:00,Abis order shopeefood buat ortu trus mau order makan buat diri sendiri karena belom makan dari siang abis kerja eh begini sosad @ShopeeID @ShopeeCare https://t.co/gDPcOhf02D,abis order shopeefood buat ortu trus mau order makan buat diri sendiri karena belom makan dari siang abis kerja eh begini sosad @shopeeid @shopeecare https://t.co/gdpcohf02d,habis order shopeefood orang tua order makan makan siang habis kerja eh sosad,6,positif
119,1424,2021-10-22 12:02:17+00:00,"@kertas_angin @ShopeeID @shopeefood_id Trus kelanjutannya gimana kak?:( aku baru minggu2 ini kena order fiktif, ud call cs nya tp belibet , cht di app udh, dm udah tp ga ada titik temu","@kertas_angin @shopeeid @shopeefood_id trus kelanjutannya gimana kak?:( aku baru minggu2 ini kena order fiktif, ud call cs nya tp belibet , cht di app udh, dm udah tp ga ada titik temu",angin id kelanjutannya kak kena order fiktif call cs nya belibet cht app dm ga titik temu,4,positif
120,1425,2021-10-22 11:55:40+00:00,"Nasi Goreng Tiga De Nok - Palmerah sekarang ada di ShopeeFood! Pesan Sekarang, langsung diantar. https://t.co/WnLvfcwVNg https://t.co/CStux6fluk","nasi goreng tiga de nok - palmerah sekarang ada di shopeefood! pesan sekarang, langsung diantar. https://t.co/wnlvfcwvng https://t.co/cstux6fluk",nasi goreng adik nok palmerah shopeefood pesan diantar,5,positif
121,1426,2021-10-22 11:53:23+00:00,ajarin gimana cara make shopeefood,ajarin gimana cara make shopeefood,ajarin make shopeefood,0,netral
122,1427,2021-10-22 11:51:05+00:00,"@ShopeeID @shopeefood_id Permisii, ini kalo pesenannya yg dateng salah gimana yaaa?","@shopeeid @shopeefood_id permisii, ini kalo pesenannya yg dateng salah gimana yaaa?",id permisii pesenannya dateng salah yaaa,-2,negatif
123,1428,2021-10-22 11:50:23+00:00,@aireinhyunjin korban shopeefood nih pastiii,@aireinhyunjin korban shopeefood nih pastiii,korban shopeefood pastiii,-4,negatif
124,1429,2021-10-22 11:47:59+00:00,"Info: Pesan Anter Kuliner via ShopeeFood untuk Surabaya Sekitarnya 💟😊👍

*PROMO KULINER* 
@bebekmenetas_
cc @shopeefood_id @ShopeeCare @ShopeeID 
📍Buka jam: 8 pagi - 3 sore (online setiap Senin-Sabtu)
Klik👇
https://t.co/tVEdVnlgv1 🙏🏼thanks 
#bebekmenetas #bebekmenetassurabaya https://t.co/Gs4EuDRvKS","info: pesan anter kuliner via shopeefood untuk surabaya sekitarnya 💟😊👍

*promo kuliner* 
@bebekmenetas_
cc @shopeefood_id @shopeecare @shopeeid 
📍buka jam: 8 pagi - 3 sore (online setiap senin-sabtu)
klik👇
https://t.co/tvedvnlgv1 🙏🏼thanks 
#bebekmenetas #bebekmenetassurabaya https://t.co/gs4eudrvks",informasi pesan kuliner via shopeefood surabaya promo kuliner cc id buka jam pagi sore online seninsabtu klik terima kasih,15,positif
125,1430,2021-10-22 11:37:47+00:00,pengn shopeefood tp kgk ada duit shshhs,pengn shopeefood tp kgk ada duit shshhs,pengn shopeefood kgk duit shshhs,-3,negatif
126,1431,2021-10-22 11:26:44+00:00,"Mesenin shopeefood ke temen. Pas liat drivernya kok namanya engga asing, tapi karena fotonya engga bisa kezoom jadinya biasa aja.
Pas selesai mesen dan mau ngasi ulasan, aku bisa liat foto drivernya, ternyata dia temen aku pas masih kecil. Auto ngasi tip lebih ke dianya 🥺","mesenin shopeefood ke temen. pas liat drivernya kok namanya engga asing, tapi karena fotonya engga bisa kezoom jadinya biasa aja.
pas selesai mesen dan mau ngasi ulasan, aku bisa liat foto drivernya, ternyata dia temen aku pas masih kecil. auto ngasi tip lebih ke dianya 🥺",mesenin shopeefood teman pas lihat drivernya namanya engga asing fotonya engga kezoom pas selesai mesen ngasi ulasan lihat foto drivernya teman pas kecil auto ngasi tip dianya,24,positif
127,1432,2021-10-22 11:25:24+00:00,"@RediPriyanto Hai kak, maaf banget yaa. bisa diinfokan ke mimin melalui DM pendaftaran yang kaka maksud apakah sebagai driver atau merchant shopeefood? Met malam🙏 ^VI","@redipriyanto hai kak, maaf banget yaa. bisa diinfokan ke mimin melalui dm pendaftaran yang kaka maksud apakah sebagai driver atau merchant shopeefood? met malam🙏 ^vi",hai kak maaf banget yaa diinfokan mimin dm pendaftaran kakak maksud driver merchant shopeefood met malam vi,8,positif
