,Created_At,Tweets,Clean_Data,Tweet_Normal,Tanpa_StopWords,Stemming
331,2021-12-26 03:59:38+00:00,@RacunBelanja Entah knp shopeefood ga worth it skrng,entah knp shopeefood ga worth it skrng,entah kenapa shopeefood tidak worth it sekarang,shopeefood worth it,"['shopeefood', 'worth', 'it']"
332,2021-12-26 03:59:31+00:00,"Tanpa pasang apapun pas keluar ambil gojek atau shopeefood tetap sesekali dipanggil ‘mas’

Secetek itu ya pikirannya. Pfp bukan berarti penanda gender, pinter dikit lah. https://t.co/Gls50JnNsT",tanpa pasang apapun pas keluar ambil gojek atau shopeefood tetap sesekali dipanggil mas secetek itu ya pikirannya pfp bukan berarti penanda gender pinter dikit lah,tanpa pasang apapun pas keluar ambil gojek atau shopeefood tetap sesekali dipanggil mas secetek itu ya pikirannya pfp bukan berarti penanda gender pintar dikit lah,pasang apapun pas ambil gojek shopeefood dipanggil mas secetek pikirannya pfp penanda gender pintar dikit,"['pasang', 'apa', 'pas', 'ambil', 'gojek', 'shopeefood', 'panggil', 'mas', 'cetek', 'pikir', 'pfp', 'tanda', 'gender', 'pintar', 'dikit']"
333,2021-12-26 03:58:36+00:00,Share &amp; Makan Gratis Bareng Teman di ShopeeFood https://t.co/zeYVqqtwMW https://t.co/yrfZU8Qz6k,share amp makan gratis bareng teman di shopeefood,bagikan amp makan gratis bersama teman di shopeefood,bagikan makan gratis teman shopeefood,"['bagi', 'makan', 'gratis', 'teman', 'shopeefood']"
334,2021-12-26 03:57:54+00:00,"Voucher Gajian ShopeeFood 🍽️
Klaim diskon 100% maksimal Rp20.000 mulai jam 11:00 &amp; 17:00 ⏰

Halaman promo Jabodetabek:
https://t.co/herYEVaOIF https://t.co/EAV7C0Zti0",voucher gajian shopeefood klaim diskon maksimal rp mulai jam amp halaman promo jabodetabek,voucher gajian shopeefood klaim potongan harga maksimal rupiah mulai jam amp halaman promo jabodetabek,voucher gajian shopeefood klaim potongan harga maksimal rupiah jam halaman promo jabodetabek,"['voucher', 'gaji', 'shopeefood', 'klaim', 'potong', 'harga', 'maksimal', 'rupiah', 'jam', 'halaman', 'promo', 'jabodetabek']"
335,2021-12-26 03:57:37+00:00,"Semua ada di Pak Ngah Cyber Kopitiam, jom datang bawa seisi keluarga ! Nak online delivery pun boleh : grab food, food panda &amp; shopeefood 🛵 Sebarang pertanyaan sila hubungi 📞 03-83228109

@Twt_Cyberjaya https://t.co/qXMmm3qWLT",semua ada di pak ngah cyber kopitiam jom datang bawa seisi keluarga nak online delivery pun boleh grab food food panda amp shopeefood sebarang pertanyaan sila hubungi cyberjaya,semua ada di bapak ngah cyber kopitiam jom datang bawa seisi keluarga nak online delivery pun boleh grab food food panda amp shopeefood sebarang pertanyaan sila hubungi cyberjaya,ngah cyber kopitiam jom bawa seisi keluarga nak online delivery grab food food panda shopeefood sebarang sila hubungi cyberjaya,"['ngah', 'cyber', 'kopitiam', 'jom', 'bawa', 'isi', 'keluarga', 'nak', 'online', 'delivery', 'grab', 'food', 'food', 'panda', 'shopeefood', 'sebarang', 'sila', 'hubung', 'cyberjaya']"
336,2021-12-26 03:56:44+00:00,"Menu shopeefood jam segini yang asoy, soal pernasian",menu shopeefood jam segini yang asoy soal pernasian,menu shopeefood jam segini yang asoy soal pernasian,menu shopeefood jam segini asoy pernasian,"['menu', 'shopeefood', 'jam', 'gin', 'asoy', 'nasi']"
337,2021-12-26 03:55:49+00:00,ihhh kok driver shopeefood engga mau pilih makanan aku,ihhh kok driver shopeefood engga mau pilih makanan aku,ihhh kok driver shopeefood engga mau pilih makanan saya,ihhh driver shopeefood engga pilih makanan,"['ihhh', 'driver', 'shopeefood', 'engga', 'pilih', 'makan']"
338,2021-12-26 03:53:35+00:00,mau beli voc shopeefood yang diskon 60% potongan 25k dong buat sekarang #zonauang #zonabu #zonaba,mau beli voc shopeefood yang diskon potongan k dong buat sekarang,mau beli voc shopeefood yang potongan harga potongan ke dong buat sekarang,beli voc shopeefood potongan harga potongan,"['beli', 'voc', 'shopeefood', 'potong', 'harga', 'potong']"
339,2021-12-26 03:53:09+00:00,Kapan ya Boyolali ada shopeefood :(,kapan ya boyolali ada shopeefood,kapan ya boyolali ada shopeefood,boyolali shopeefood,"['boyolali', 'shopeefood']"
340,2021-12-26 03:52:08+00:00,gacoan ada ga sih di shopeefood,gacoan ada ga sih di shopeefood,gacoan ada tidak sih di shopeefood,gacoan shopeefood,"['gaco', 'shopeefood']"
341,2021-12-26 03:50:08+00:00,"@sbyfess Ogak soale omahku tidak bisa dijangkau oleh gofood, grabfood, ataupun shopeefood",ogak soale omahku tidak bisa dijangkau oleh gofood grabfood ataupun shopeefood,ogak soale omahku tidak bisa dijangkau oleh gofood grabfood ataupun shopeefood,ogak soale omahku dijangkau gofood grabfood shopeefood,"['ogak', 'soale', 'omahku', 'jangkau', 'gofood', 'grabfood', 'shopeefood']"
342,2021-12-26 03:46:45+00:00,"shopeefood selain diskonnya mantep driver nya juga cakep"" hehe",shopeefood selain diskonnya mantep driver nya juga cakep hehe,shopeefood selain diskonnya mantep driver nya juga cakep hehe,shopeefood diskonnya mantep driver cakep,"['shopeefood', 'diskon', 'mantep', 'driver', 'cakep']"
343,2021-12-26 03:41:34+00:00,@najjaecityx haloo kak aku lagi need spay 50k buat beli shopeefood😭kalo masih carii ayo trade sama akuuu,haloo kak aku lagi need spay k buat beli shopeefoodkalo masih carii ayo trade sama akuuu,haloo kak saya lagi need spay ke buat beli shopeefoodkalo masih carii ayo trade sama akuuu,haloo kak need spay beli shopeefoodkalo carii ayo trade akuuu,"['haloo', 'kak', 'need', 'spay', 'beli', 'shopeefoodkalo', 'cari', 'ayo', 'trade', 'akuuu']"
344,2021-12-26 03:40:32+00:00,Share &amp; Makan Gratis Bareng Teman di ShopeeFood https://t.co/UO2OEgAlCe https://t.co/W5wQdw16Hl,share amp makan gratis bareng teman di shopeefood,bagikan amp makan gratis bersama teman di shopeefood,bagikan makan gratis teman shopeefood,"['bagi', 'makan', 'gratis', 'teman', 'shopeefood']"
345,2021-12-26 03:34:16+00:00,"Pangsit Mie Mirasa 
📍Jl. Ngamarto no. 66 Lawang  
Harga mulai 12K 
Shopeefood : https://t.co/avZ9Y6xXAB 
Gofood : https://t.co/jXhaSWBUwo 
Grabfood : https://t.co/MojRfAXuu5
@infomalang @yusufgunawan #pasarmingguinfomalang #kuliner #Malang #lawang https://t.co/D5060CMkIM",pangsit mie mirasa jl ngamarto no lawang harga mulai k shopeefood gofood grabfood,pangsit mie mirasa jalan ngamarto no lawang harga mulai ke shopeefood gofood grabfood,pangsit mie mirasa jalan ngamarto no lawang harga shopeefood gofood grabfood,"['pangsit', 'mie', 'mirasa', 'jalan', 'ngamarto', 'no', 'lawang', 'harga', 'shopeefood', 'gofood', 'grabfood']"
346,2021-12-26 03:33:23+00:00,"Shopeefood diskon 70%, mayan bisa sarapan mangkokku ges https://t.co/dovGXznfjE",shopeefood diskon mayan bisa sarapan mangkokku ges,shopeefood potongan harga mayan bisa sarapan mangkokku ges,shopeefood potongan harga mayan sarapan mangkokku ges,"['shopeefood', 'potong', 'harga', 'mayan', 'sarap', 'mangkok', 'ges']"
347,2021-12-26 03:30:03+00:00,"tolongsih yg double job kaya grab gojek shopeefood itu dilarang aja, ngerugiin sumpah deh😭😭😭",tolongsih yg double job kaya grab gojek shopeefood itu dilarang aja ngerugiin sumpah deh,tolongsih yang double kerja seperti grab gojek shopeefood itu dilarang aja merugikan sumpah deh,tolongsih double kerja grab gojek shopeefood dilarang merugikan sumpah deh,"['tolongsih', 'double', 'kerja', 'grab', 'gojek', 'shopeefood', 'larang', 'rugi', 'sumpah', 'deh']"
348,2021-12-26 03:28:36+00:00,fess promo shopeefood yang minbel 40k diskon 35k itu sampe kapan ya?,fess promo shopeefood yang minbel k diskon k itu sampe kapan ya,fess promo shopeefood yang minbel ke potongan harga ke itu sampai kapan ya,fess promo shopeefood minbel potongan harga,"['fess', 'promo', 'shopeefood', 'minbel', 'potong', 'harga']"
349,2021-12-26 03:27:36+00:00,"YUK YUKKKK

Share &amp; Makan Gratis Bareng Teman di ShopeeFood https://t.co/ruEIOuq4qh",yuk yukkkk share amp makan gratis bareng teman di shopeefood,yuk yukkkk bagikan amp makan gratis bersama teman di shopeefood,yuk yukkkk bagikan makan gratis teman shopeefood,"['yuk', 'yukkkk', 'bagi', 'makan', 'gratis', 'teman', 'shopeefood']"
350,2021-12-26 03:23:47+00:00,"Klaim voucher diskon ShopeeFood 100% min. Pembelian 20RB maks 20RB

Wilayah Jakarta👇
Link: https://t.co/SztpksOlob

Untuk wilayah lain, buka ShopeeFood lalu klik banner pertama https://t.co/3X4ac8FdFe",klaim voucher diskon shopeefood min pembelian rb maks rb wilayah jakarta link untuk wilayah lain buka shopeefood lalu klik banner pertama,klaim voucher potongan harga shopeefood minimal pembelian rb maksimal rb wilayah jakarta link untuk wilayah lain buka shopeefood lalu klik banner pertama,klaim voucher potongan harga shopeefood minimal pembelian rb maksimal rb wilayah jakarta link wilayah buka shopeefood klik banner,"['klaim', 'voucher', 'potong', 'harga', 'shopeefood', 'minimal', 'beli', 'rb', 'maksimal', 'rb', 'wilayah', 'jakarta', 'link', 'wilayah', 'buka', 'shopeefood', 'klik', 'banner']"
351,2021-12-26 03:20:17+00:00,Share &amp; Makan Gratis Bareng Teman di ShopeeFood https://t.co/I77ewrmwcc https://t.co/FbLwVgfmgJ,share amp makan gratis bareng teman di shopeefood,bagikan amp makan gratis bersama teman di shopeefood,bagikan makan gratis teman shopeefood,"['bagi', 'makan', 'gratis', 'teman', 'shopeefood']"
352,2021-12-26 03:18:02+00:00,aq mau shopeefood tp bingung mo bli apaan zhejznsjha,aq mau shopeefood tp bingung mo bli apaan zhejznsjha,saya mau shopeefood tapi bingung mau bli apaan zhejznsjha,shopeefood bingung bli zhejznsjha,"['shopeefood', 'bingung', 'bli', 'zhejznsjha']"
353,2021-12-26 03:16:58+00:00,Share &amp; Makan Gratis Bareng Teman di ShopeeFood https://t.co/FgpPkYbEwX,share amp makan gratis bareng teman di shopeefood,bagikan amp makan gratis bersama teman di shopeefood,bagikan makan gratis teman shopeefood,"['bagi', 'makan', 'gratis', 'teman', 'shopeefood']"
354,2021-12-26 03:10:42+00:00,"[ Siomay Ikan Tenggiri Asli 100% ]
💵 : Rp.13.000, - Rp.35.000
 📍  : Jl Melati no 10, atau ada juga di Sawojajar
☎️ : 08999993488 (Delivery Order)

Gofood / Shopeefood / Grabfood Ready !

IG : 
@Siomayjones

#pasarmingguinfomalang
@infomalang https://t.co/lb0x2ZstFA",siomay ikan tenggiri asli rp rp jl melati no atau ada juga di sawojajar delivery order gofood shopeefood grabfood ready ig,siomay ikan tenggiri asli rupiah rupiah jalan melati no atau ada juga di sawojajar delivery order gofood shopeefood grabfood ready ig,siomay ikan tenggiri asli rupiah rupiah jalan melati no sawojajar delivery order gofood shopeefood grabfood ready ig,"['siomay', 'ikan', 'tenggiri', 'asli', 'rupiah', 'rupiah', 'jalan', 'melati', 'no', 'sawojajar', 'delivery', 'order', 'gofood', 'shopeefood', 'grabfood', 'ready', 'ig']"
355,2021-12-26 03:07:17+00:00,Share &amp; Makan Gratis Bareng Teman di ShopeeFood https://t.co/mnGWQZxjze https://t.co/4foc0apGFZ,share amp makan gratis bareng teman di shopeefood,bagikan amp makan gratis bersama teman di shopeefood,bagikan makan gratis teman shopeefood,"['bagi', 'makan', 'gratis', 'teman', 'shopeefood']"
356,2021-12-26 03:06:50+00:00,sejam mantengin shopeefood ujung ujungnya mam pecel,sejam mantengin shopeefood ujung ujungnya mam pecel,sejam mantengin shopeefood ujung ujungnya mam pecel,sejam mantengin shopeefood ujung ujungnya mam pecel,"['jam', 'mantengin', 'shopeefood', 'ujung', 'ujung', 'mam', 'pecel']"
357,2021-12-26 03:06:29+00:00,"Share &amp; Makan Gratis Bareng Teman di ShopeeFood

https://t.co/g8W5bRleTY",share amp makan gratis bareng teman di shopeefood,bagikan amp makan gratis bersama teman di shopeefood,bagikan makan gratis teman shopeefood,"['bagi', 'makan', 'gratis', 'teman', 'shopeefood']"
358,2021-12-26 02:51:46+00:00,"Kalim voucher ShopeeFood diskon  100% maksimal 20RB pada jam 11.00 dan jam 17.00 

Dan voucher diskon 70% maksimal 35RB

Kalim voucher nya disini 
https://t.co/KO1JbwF8J9 https://t.co/fzYmes2yx7",kalim voucher shopeefood diskon maksimal rb pada jam dan jam dan voucher diskon maksimal rb kalim voucher nya disini,kalim voucher shopeefood potongan harga maksimal rb pada jam dan jam dan voucher potongan harga maksimal rb kalim voucher nya disini,kalim voucher shopeefood potongan harga maksimal rb jam jam voucher potongan harga maksimal rb kalim voucher,"['kalim', 'voucher', 'shopeefood', 'potong', 'harga', 'maksimal', 'rb', 'jam', 'jam', 'voucher', 'potong', 'harga', 'maksimal', 'rb', 'kalim', 'voucher']"
359,2021-12-26 02:42:43+00:00,@RacunBelanja Share &amp; Makan Gratis Bareng Teman di ShopeeFood https://t.co/SwdghJ6FKn,share amp makan gratis bareng teman di shopeefood,bagikan amp makan gratis bersama teman di shopeefood,bagikan makan gratis teman shopeefood,"['bagi', 'makan', 'gratis', 'teman', 'shopeefood']"
360,2021-12-26 02:37:57+00:00,"Share &amp; Makan Gratis Bareng Teman di ShopeeFood

#vouchershoepefood
#makangratis
#shopeefood  https://t.co/ERisMZ4nFt https://t.co/fQ38cMLxTZ",share amp makan gratis bareng teman di shopeefood,bagikan amp makan gratis bersama teman di shopeefood,bagikan makan gratis teman shopeefood,"['bagi', 'makan', 'gratis', 'teman', 'shopeefood']"
361,2021-12-26 02:34:03+00:00,Share &amp; Makan Gratis Bareng Teman di ShopeeFood https://t.co/MzTf8y96vl https://t.co/fyctQMuClp,share amp makan gratis bareng teman di shopeefood,bagikan amp makan gratis bersama teman di shopeefood,bagikan makan gratis teman shopeefood,"['bagi', 'makan', 'gratis', 'teman', 'shopeefood']"
362,2021-12-26 02:32:45+00:00,@rifreshtea Jangan lupa klaim voucher Shopeefood diskon 70% upto 35k juga disini Kak https://t.co/t47feCBDXQ,jangan lupa klaim voucher shopeefood diskon upto k juga disini kak,jangan lupa klaim voucher shopeefood potongan harga upto ke juga disini kak,lupa klaim voucher shopeefood potongan harga upto kak,"['lupa', 'klaim', 'voucher', 'shopeefood', 'potong', 'harga', 'upto', 'kak']"
363,2021-12-26 02:31:54+00:00,@rezato_ @ppppppqqqrst @evidiani @butterflyyyyy02 @shabishabigurl @ayukristiantar1 @FOODFESS2 Jangan lupa klaim voucher diskon Shopeefood 70% upto 35k juga disini Kak https://t.co/t47feCBDXQ,jangan lupa klaim voucher diskon shopeefood upto k juga disini kak,jangan lupa klaim voucher potongan harga shopeefood upto ke juga disini kak,lupa klaim voucher potongan harga shopeefood upto kak,"['lupa', 'klaim', 'voucher', 'potong', 'harga', 'shopeefood', 'upto', 'kak']"
364,2021-12-26 02:28:40+00:00,@biaskubaekuni Jangan lupa klaim voucher 70% upto 35k juga disini Kak https://t.co/t47feCBDXQ,jangan lupa klaim voucher upto k juga disini kak,jangan lupa klaim voucher upto ke juga disini kak,lupa klaim voucher upto kak,"['lupa', 'klaim', 'voucher', 'upto', 'kak']"
365,2021-12-26 02:26:53+00:00,Share &amp; Makan Gratis Bareng Teman di ShopeeFood https://t.co/vxXkO0lxXF,share amp makan gratis bareng teman di shopeefood,bagikan amp makan gratis bersama teman di shopeefood,bagikan makan gratis teman shopeefood,"['bagi', 'makan', 'gratis', 'teman', 'shopeefood']"
366,2021-12-26 02:25:41+00:00,jgn lupa pesen shopeefood guys ada diskon 70%,jgn lupa pesen shopeefood guys ada diskon,jangan lupa pesan shopeefood guys ada potongan harga,lupa pesan shopeefood guys potongan harga,"['lupa', 'pesan', 'shopeefood', 'guys', 'potong', 'harga']"
367,2021-12-26 02:22:58+00:00,Share &amp; Makan Gratis Bareng Teman di ShopeeFood https://t.co/Gd9TOah1ns https://t.co/7FjFnAPIns,share amp makan gratis bareng teman di shopeefood,bagikan amp makan gratis bersama teman di shopeefood,bagikan makan gratis teman shopeefood,"['bagi', 'makan', 'gratis', 'teman', 'shopeefood']"
368,2021-12-26 02:19:35+00:00,Share &amp; Makan Gratis Bareng Teman di ShopeeFood https://t.co/dwZBFwnAVN https://t.co/S5EZjKCZbX,share amp makan gratis bareng teman di shopeefood,bagikan amp makan gratis bersama teman di shopeefood,bagikan makan gratis teman shopeefood,"['bagi', 'makan', 'gratis', 'teman', 'shopeefood']"
369,2021-12-26 02:17:46+00:00,Share &amp; Makan Gratis Bareng Teman di ShopeeFood https://t.co/Mjw0y3m82T,share amp makan gratis bareng teman di shopeefood,bagikan amp makan gratis bersama teman di shopeefood,bagikan makan gratis teman shopeefood,"['bagi', 'makan', 'gratis', 'teman', 'shopeefood']"
370,2021-12-26 02:17:35+00:00,Share &amp; Makan Gratis Bareng Teman di ShopeeFood https://t.co/XYHqkzF3po https://t.co/PApb5k3Hgj,share amp makan gratis bareng teman di shopeefood,bagikan amp makan gratis bersama teman di shopeefood,bagikan makan gratis teman shopeefood,"['bagi', 'makan', 'gratis', 'teman', 'shopeefood']"
371,2021-12-26 02:11:04+00:00,@FOOD_FESS Waktu hari kamis masih ada kok. Aku beli di shopeefood chatime bec,fess waktu hari kamis masih ada kok aku beli di shopeefood chatime bec,fess waktu hari kamis masih ada kok saya beli di shopeefood chatime bec,fess kamis beli shopeefood chatime bec,"['fess', 'kamis', 'beli', 'shopeefood', 'chatime', 'bec']"
372,2021-12-26 01:47:29+00:00,"BAKSO SEAFOOD DJENGGOT 
Rusunawa Buring Malang
Buka Setiap Hari Jam 10.00-19.00 wib
Bisa cek Di Google Map
Bisa Pesan lewat 👇👇
🍴Grabfood
🍴Go Food &amp;
🍴Shopeefood
&amp; Semoga Para Pengunjung Rezekinya Makin Lancar ...Aamiin🤲 Terima Kasih 🤗 https://t.co/ygF4g2zqfV",bakso seafood djenggot rusunawa buring malang buka setiap hari jam wib bisa cek di google map bisa pesan lewat grabfood go food amp shopeefood amp semoga para pengunjung rezekinya makin lancar aamiin terima kasih,bakso seafood djenggot rusunawa buring malang buka setiap hari jam wib bisa cek di google map bisa pesan lewat grabfood tidak food amp shopeefood amp semoga para pengunjung rezekinya makin lancar amin terima kasih,bakso seafood djenggot rusunawa buring malang buka jam wib cek google map pesan grabfood food shopeefood semoga pengunjung rezekinya lancar amin terima kasih,"['bakso', 'seafood', 'djenggot', 'rusunawa', 'buring', 'malang', 'buka', 'jam', 'wib', 'cek', 'google', 'map', 'pesan', 'grabfood', 'food', 'shopeefood', 'moga', 'unjung', 'rezeki', 'lancar', 'amin', 'terima', 'kasih']"
373,2021-12-26 01:47:03+00:00,"BAKSO SEAFOOD DJENGGOT 
Rusunawa Buring Malang
Buka Setiap Hari Jam 10.00-19.00 wib
Bisa cek Di Google Map
Bisa Pesan lewat 👇👇
🍴Grabfood
🍴Go Food &amp;
🍴Shopeefood
&amp; Semoga Para Pengunjung Rezekinya Makin Lancar ...Aamiin🤲 Terima Kasih 🤗 https://t.co/g4wP3RELzm",bakso seafood djenggot rusunawa buring malang buka setiap hari jam wib bisa cek di google map bisa pesan lewat grabfood go food amp shopeefood amp semoga para pengunjung rezekinya makin lancar aamiin terima kasih,bakso seafood djenggot rusunawa buring malang buka setiap hari jam wib bisa cek di google map bisa pesan lewat grabfood tidak food amp shopeefood amp semoga para pengunjung rezekinya makin lancar amin terima kasih,bakso seafood djenggot rusunawa buring malang buka jam wib cek google map pesan grabfood food shopeefood semoga pengunjung rezekinya lancar amin terima kasih,"['bakso', 'seafood', 'djenggot', 'rusunawa', 'buring', 'malang', 'buka', 'jam', 'wib', 'cek', 'google', 'map', 'pesan', 'grabfood', 'food', 'shopeefood', 'moga', 'unjung', 'rezeki', 'lancar', 'amin', 'terima', 'kasih']"
